Time,EcoregionName,EcoregionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_Leaf,C_FRoot,C_Wood,C_CRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,StreamC,StreamN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
50, MN201, 6, 42783, -51.5, 6878.4, 8360, 112.2, 32.2, 46.3, 37.8, 8.81, 436.1, 3.5, 40.3, 9.6, 3890.6, 799.7, 948.2, 279.5, 57.7, 32.6, 47, 11.7, 91.6, 66.3, 4837.6, 1882.9, 1, 0.3, 11.7, 13.8, 2.8, 4.8, 0.3, 1.1, 0.2, 0.7, 3.2, 5.9, 159.7, 221.9, 0, -0.2, 0, 0.2, 1, 1, -0.4, 0, 6.61, 0.06, 0.31, 0.6, 0, 1.9, 1, 401.8, 0.1, 0, 
50, MN202, 7, 17504, -40, 6668.1, 7015.1, 95.6, 26.2, 40.7, 31.5, 9.12, 451.6, 3.1, 43.1, 9.8, 3255.5, 679, 881.3, 248, 51.4, 26.2, 34.8, 9.5, 77.5, 48.1, 4425, 2117.6, 1, 0.3, 9.4, 11.8, 2.4, 4.3, 0.3, 0.9, 0.2, 0.5, 2.5, 4.4, 155, 249.5, 0, -0.2, 0, 0.1, 0.8, 1, -0.3, 0, 6.59, 0.06, 0.45, 1.2, 0, 1.7, 0.8, 422.3, 0.11, 0, 
50, MN203, 8, 1202, -39.2, 2454.9, 7012.8, 106.7, 30, 40.1, 30.7, 12.52, 195.1, 3.9, 47.1, 12.7, 3251.4, 670, 833.1, 260.3, 55.6, 27.1, 44.3, 11.2, 82.1, 49.1, 1324.8, 998.8, 1.3, 0.4, 9.3, 12.1, 2.4, 4.7, 0.3, 0.9, 0.2, 0.6, 2.7, 5.1, 24.9, 117.8, 0, -0.2, 0, 0.1, 0.8, 1.8, -1, 0, 6.53, 0.05, 0.37, 0, 0, 1.8, 0.8, 165, 0.15, 0, 
50, MN204, 9, 14335, -53.3, 4849.7, 6881.3, 107.1, 29.6, 42.7, 28.5, 8.59, 305.2, 3.2, 54.9, 13.6, 3181.6, 662.2, 833.5, 252.5, 60.5, 29.4, 43.2, 11, 80.9, 34.7, 3367, 1367.1, 1.4, 0.4, 8.6, 11.3, 2.2, 4.2, 0.3, 1, 0.2, 0.6, 2.9, 3.2, 99.2, 161, 0, -0.2, 0, 0.1, 0.9, 1.1, -0.3, 0, 6.56, 0.05, 0.29, 2.1, 0, 1.9, 0.8, 277.1, 0.1, 0, 
50, MN300, 10, 8832, -48.7, 3380.3, 9508.3, 137.6, 39.4, 52.3, 43.3, 12.95, 261.6, 5.2, 50.3, 13.2, 4421, 908.7, 1071.9, 322.2, 71, 36.7, 57, 13.8, 110, 90.9, 1942.5, 1236.8, 1.4, 0.4, 12.6, 16, 3, 5.7, 0.4, 1.3, 0.3, 0.8, 3.7, 9.3, 47.9, 146.2, 0.1, -0.2, 0, 0.2, 1.2, 2.1, -1.2, 0, 6.93, 0.02, 0.34, 0.5, 0, 2.4, 1.1, 222.6, 0.15, 0, 
50, MN301, 11, 41134, -70.6, 6957.8, 9305.9, 138.8, 39.7, 52.8, 41.7, 8.19, 423.3, 4, 45, 12, 4330.9, 890.4, 1120.4, 332.5, 68, 35.8, 54.7, 13.8, 106.3, 63.5, 4994.4, 1793.6, 1.2, 0.4, 12.9, 15.5, 3.3, 5.7, 0.3, 1.2, 0.3, 0.8, 3.5, 5.7, 153, 211.4, 0.1, -0.2, 0, 0.2, 1.1, 1.2, -0.4, 0, 6.93, 0.02, 0.23, 0.6, 0, 2.3, 1.2, 384.4, 0.09, 0, 
50, MN302, 12, 61583, -23.9, 8448.8, 6164.6, 79.7, 22.5, 32.4, 29.6, 11.49, 635.7, 3.3, 35.4, 8.3, 2863.4, 590.9, 737.2, 212.8, 42.4, 23.4, 31.9, 8.2, 68.1, 51.5, 5130.1, 3199, 0.9, 0.2, 8.3, 10.2, 2.1, 3.7, 0.2, 0.8, 0.2, 0.5, 2.3, 5.2, 212.7, 377, 0, -0.2, 0, 0.1, 0.7, 1.2, -0.3, 0, 6.92, 0.35, 0.69, 1.2, 0, 1.5, 0.6, 610.3, 0.14, 0, 
50, MN303, 13, 10582, -60.2, 6824.1, 8306.6, 124, 34.2, 48.4, 36, 8.43, 440.2, 3.7, 58.9, 14.3, 3847.4, 802.8, 1065.7, 303.9, 65.9, 32.2, 45, 11.9, 94, 52.1, 4683.7, 1994.3, 1.5, 0.4, 10.6, 13.6, 2.8, 5.1, 0.3, 1.1, 0.2, 0.7, 3.1, 4.9, 152.5, 234.9, 0.1, -0.2, 0, 0.1, 1, 1.2, -0.4, 0, 6.9, 0.05, 0.26, 0.3, 0, 2.1, 0.9, 406.2, 0.1, 0, 
50, MN304, 14, 29110, -47, 3584.1, 9189.6, 134.7, 37.6, 53.3, 39.9, 7.04, 270.2, 5, 58.9, 14.3, 4262.3, 886.7, 1224.9, 361.6, 71.1, 35.8, 50.1, 13, 102.7, 91.7, 2013.7, 1376, 1.5, 0.4, 12.4, 14.8, 3.2, 5.8, 0.4, 1.2, 0.2, 0.7, 3.5, 9.1, 47.2, 162.6, 0.1, -0.2, 0, 0.2, 1.1, 2.1, -1.3, 0, 6.91, 0.08, 0.25, 1.1, 0, 2.2, 1.1, 232, 0.08, 0, 
50, MN400, 15, 1544, -72.7, 7571.6, 9954.2, 149.4, 38, 68, 39.5, 7.73, 478.8, 4.4, 133.3, 28.3, 4547.2, 964.4, 1234.2, 359.1, 96.2, 45, 41.3, 12.4, 108.2, 56.2, 5296.8, 2110.3, 2.9, 0.7, 11.2, 14.6, 3, 5.6, 0.5, 1.6, 0.2, 0.6, 4.3, 5.1, 172.1, 248.6, 0.1, -0.2, 0, 0.1, 1.4, 1.4, -0.5, 0, 6.44, 0.03, 0.3, 0.9, 0, 2.4, 0.8, 440.7, 0.09, 0, 
50, MN401, 16, 15305, -47.3, 3973.2, 10174.4, 139, 40.4, 52.2, 44.5, 14.28, 331.4, 5.5, 38.9, 11.2, 4745.6, 967.9, 1057.6, 324.9, 69.2, 36.5, 60.6, 14.2, 108.7, 86.7, 2000.6, 1777.1, 1.1, 0.3, 14.6, 17.2, 3.1, 5.7, 0.4, 1.2, 0.3, 0.8, 3.7, 8.9, 49.7, 209.8, 0.1, -0.2, 0, 0.2, 1.2, 2.4, -1.3, 0, 6.74, 0.03, 0.47, 0.6, 0, 2.5, 1.2, 289.2, 0.17, 0, 
50, MN402, 17, 27990, -21.2, 8149.1, 5591.7, 75.5, 20.5, 32.2, 25.2, 11.52, 612.3, 3.2, 39.1, 8.9, 2590.2, 542.8, 770.4, 211.3, 42.4, 20.9, 27.6, 7.3, 62.7, 43.6, 4894, 3148.8, 1, 0.2, 7.4, 9.2, 2.1, 3.6, 0.2, 0.7, 0.1, 0.4, 2.1, 4.4, 198.4, 371, 0, -0.1, 0, 0.1, 0.7, 1.3, -0.3, 0.1, 6.76, 0.19, 0.63, 0.6, 0, 1.4, 0.6, 588.8, 0.14, 0, 
50, MN403, 18, 1292, -33.3, 2607.4, 8052, 112.3, 31.5, 41.7, 33.3, 9.03, 188.3, 4.3, 50, 13.3, 3737.2, 770.2, 1048.5, 300.3, 60, 29.5, 47, 11.1, 90.8, 59.1, 1547.8, 909.8, 1.4, 0.4, 10.5, 13.4, 2.7, 5.1, 0.3, 1, 0.2, 0.6, 3.1, 5.8, 27.3, 107.4, 0, -0.2, 0, 0.1, 1, 1.9, -1.2, 0, 6.76, 0.09, 0.28, 0, 0, 2, 0.9, 154.7, 0.11, 0, 
50, MN404, 19, 108539, -34, 2941.6, 8108.3, 114.7, 32, 46.6, 33.7, 7.06, 214.4, 4.4, 57.7, 13.8, 3755, 779.7, 1072.4, 315.6, 64, 32.4, 44.6, 11.5, 92.2, 71.6, 1712.3, 1065.5, 1.5, 0.4, 10.7, 12.9, 2.8, 5.1, 0.3, 1.1, 0.2, 0.6, 3.2, 7, 35.7, 125.8, 0.1, -0.2, 0, 0.1, 1, 1.9, -1.2, 0, 6.69, 0.12, 0.34, 0.8, 0, 2, 0.9, 181, 0.08, 0, 
50, MN500, 20, 55, -81.3, 5018.8, 14881, 201, 60, 81, 61.3, 6.95, 397.7, 7.7, 30, 9.7, 6966.5, 1432.7, 1233.7, 335.8, 118.7, 56.4, 81.8, 17.6, 141.4, 111.6, 2598.9, 2166.9, 1, 0.3, 22.3, 21.8, 3.7, 5.6, 0.6, 2.2, 0.4, 1, 5.9, 11, 59.3, 255.8, 0.1, -0.2, 0, 0.2, 1.9, 3.1, -1.8, 0, 6.84, 0.06, 0.27, 0, 0, 3.7, 1.8, 343, 0.07, 0, 
50, MN504, 21, 14401, -49.2, 3666.4, 11127.5, 146.8, 42.9, 56.8, 48.2, 9.45, 281.2, 5.8, 51.6, 13.7, 5180.6, 1057.3, 1108.5, 344.1, 75.3, 40.4, 57.3, 13.8, 110.7, 86.5, 2059.5, 1409.7, 1.5, 0.4, 16, 17.2, 3.2, 5.6, 0.4, 1.4, 0.3, 0.8, 4.1, 8.7, 45.9, 166.5, 0.1, -0.2, 0, 0.2, 1.4, 2.5, -1.5, 0, 6.81, 0.11, 0.35, 1.2, 0, 2.6, 1.2, 237.4, 0.11, 0, 
60, MN101, 1, 10773, -19.7, 4350.8, 7502.5, 111.5, 32.3, 42.6, 38.4, 22.72, 350, 4.8, 29, 7.6, 3498.6, 716, 1342.5, 404.9, 45.3, 25.2, 39.3, 10.1, 98.8, 190, 2498.7, 1563.3, 0.8, 0.2, 11.3, 12.9, 4.2, 7.1, 0.2, 0.8, 0.2, 0.6, 2.5, 19.5, 80.4, 186.6, 0, -0.2, 0, 0.1, 0.8, 1.9, -1.2, 0, 6.75, 0, 0, 0, 0, 1.7, 1, 313.5, 0.27, 0, 
60, MN102, 2, 8590, -46.3, 8779.1, 6214.2, 101.4, 28.6, 40, 31.1, 12.26, 654, 3.5, 41.9, 10.2, 2880.4, 593.4, 785.6, 238.6, 43.3, 24.5, 31.6, 9.2, 70.4, 53, 5376.6, 3279.2, 1.1, 0.3, 8, 10.4, 2.2, 4.2, 0.2, 0.8, 0.2, 0.5, 2.2, 5.5, 219.8, 386.4, 0, -0.2, 0, 0.1, 0.7, 1.3, -0.3, 0.1, 6.73, 0.48, 0.53, 0.8, 0, 1.7, 0.8, 627.9, 0.14, 0, 
60, MN103, 3, 8809, -53.1, 6513.2, 5782.6, 102.5, 28.7, 39.7, 28.7, 9.52, 444.6, 3, 39.1, 9.9, 2680.4, 554.4, 804.3, 254.8, 43.1, 22.9, 31.6, 9.2, 68.8, 43.3, 4261.2, 2139.9, 1, 0.3, 7.8, 9.7, 2.3, 4.4, 0.2, 0.7, 0.2, 0.5, 2, 4.2, 149.5, 252.1, 0, -0.1, 0, 0.1, 0.7, 1.1, -0.3, 0, 6.72, 0.19, 0.45, 0.5, 0, 1.7, 0.9, 419, 0.11, 0, 
60, MN104, 4, 5138, -69.1, 6441.5, 7968.8, 135.8, 36.3, 54.8, 37, 6.52, 357.4, 3.5, 78.3, 18, 3669.3, 778.7, 1375.2, 390.1, 66.4, 31.9, 37.7, 11.3, 95.5, 51.6, 4762.9, 1531.5, 1.9, 0.5, 9.7, 12.5, 3.5, 6.2, 0.3, 1.1, 0.2, 0.6, 2.9, 4.5, 126.5, 180.4, 0.1, -0.2, 0, 0.1, 0.9, 1.2, -0.5, 0, 6.72, 0.07, 0.27, 0.8, 0, 2, 1, 323.1, 0.07, 0, 
60, MN200, 5, 7713, -57.4, 3300.3, 8837.7, 142.5, 41.1, 54.1, 42.1, 10.58, 257.1, 5, 40.8, 12.1, 4115.3, 839.4, 1050.6, 318.7, 58.8, 30.9, 52, 13, 98.7, 86.3, 1845.8, 1269.5, 1.2, 0.4, 12.6, 15.1, 3.2, 5.7, 0.3, 1, 0.3, 0.8, 3, 8.7, 44.3, 150.1, 0.1, -0.2, 0, 0.2, 1, 2.1, -1.2, 0, 6.45, 0.04, 0.13, 0, 0, 2.3, 1.3, 219, 0.12, 0, 
60, MN201, 6, 42783, -60.4, 7133, 8733.8, 127.3, 36.5, 51.6, 42.7, 8.96, 439.5, 3.8, 44.8, 11.5, 4061.8, 834.8, 1033.8, 304, 55.9, 31.5, 45.7, 11.6, 92.7, 67.9, 5092.6, 1879.8, 1.2, 0.3, 12.2, 14.4, 3, 5.3, 0.3, 1.1, 0.2, 0.7, 3, 6.1, 161.2, 221.6, 0, -0.2, 0, 0.2, 1, 1.2, -0.4, 0, 6.45, 0.04, 0.12, 0.8, 0, 2.1, 1.1, 403.1, 0.1, 0, 
60, MN202, 7, 17504, -44.9, 6857.4, 7045.8, 106.8, 29.4, 44.3, 34.3, 9.92, 452.2, 3.3, 45.9, 11.1, 3267.1, 681, 1013.7, 284.1, 48.4, 24.7, 33.2, 9.4, 78.8, 49.2, 4616.2, 2113.2, 1.2, 0.3, 9.4, 11.8, 2.8, 4.9, 0.2, 0.8, 0.2, 0.5, 2.3, 4.5, 154.3, 249, 0, -0.2, 0, 0.1, 0.8, 1.2, -0.4, 0, 6.43, 0.04, 0.18, 1, 0, 1.8, 1, 421.8, 0.11, 0, 
60, MN203, 8, 1202, -56.4, 2540.5, 7870.3, 130.6, 36.9, 51, 36.4, 11.34, 197.3, 4.5, 51.1, 14.4, 3650.8, 751.9, 866.7, 266.7, 57.1, 28.8, 47.5, 12.2, 83.5, 51.4, 1408.4, 997.2, 1.5, 0.4, 10.3, 13.6, 2.5, 4.9, 0.3, 1, 0.2, 0.7, 2.7, 5.3, 25, 117.7, 0.1, -0.2, 0, 0.1, 0.9, 2.1, -1.2, 0, 6.42, 0.03, 0.11, 0.3, 0, 2.1, 1.1, 164.2, 0.13, 0, 
60, MN204, 9, 14335, -69.3, 5085.4, 7288.7, 127, 35.3, 50.5, 31.2, 8.67, 307.6, 3.5, 56, 14.7, 3372.1, 699.7, 923.4, 290.7, 57.8, 28.3, 43, 11.2, 80.5, 36, 3604.7, 1364.2, 1.5, 0.4, 9.2, 12.1, 2.4, 4.9, 0.3, 1, 0.2, 0.6, 2.7, 3.3, 99.7, 160.7, 0.1, -0.2, 0, 0.2, 0.9, 1.2, -0.4, 0, 6.39, 0.04, 0.11, 0.6, 0, 2, 1.1, 277.1, 0.1, 0, 
60, MN300, 10, 8832, -66.4, 3507.1, 9994.4, 162.4, 46.6, 61.3, 47.3, 11.56, 264, 5.7, 52.5, 14.7, 4647.5, 953.3, 1193.9, 360.2, 69.6, 35.7, 55.9, 13.9, 111.4, 95.2, 2064.8, 1235.7, 1.5, 0.4, 13.1, 16.8, 3.4, 6.4, 0.4, 1.2, 0.3, 0.8, 3.5, 9.7, 48.9, 146.1, 0.1, -0.2, 0, 0.2, 1.2, 2.4, -1.5, 0, 6.85, 0, 0, 0, 0, 2.7, 1.4, 222.5, 0.13, 0, 
60, MN301, 11, 41134, -87.6, 7288.1, 9859.1, 163, 46.9, 61.4, 46.7, 7.27, 427.5, 4.4, 48.1, 13.8, 4588.2, 942.3, 1244.8, 363.8, 68.4, 35.5, 56.5, 14.1, 111.3, 66.5, 5319.8, 1790.5, 1.4, 0.4, 13.6, 16.6, 3.6, 6.3, 0.3, 1.2, 0.3, 0.8, 3.5, 6, 155.2, 211, 0.1, -0.2, 0, 0.2, 1.2, 1.4, -0.5, 0, 6.86, 0.01, 0.09, 0.3, 0, 2.6, 1.4, 385.6, 0.08, 0, 
60, MN302, 12, 61583, -35.9, 8542.8, 6358.1, 95.3, 26.9, 38, 33.2, 11.68, 632.6, 3.6, 40.4, 9.9, 2949.2, 608.8, 809.2, 228.5, 41.1, 23, 30.5, 8.2, 69, 51.8, 5230.3, 3191.6, 1, 0.3, 8.5, 10.4, 2.3, 4, 0.2, 0.8, 0.1, 0.5, 2.2, 5.3, 209.2, 376.1, 0, -0.2, 0, 0.1, 0.8, 1.4, -0.4, 0.1, 6.87, 0.38, 0.52, 2.2, 0, 1.7, 0.8, 606, 0.14, 0, 
60, MN303, 13, 10582, -77.9, 7092.4, 8860.4, 147.3, 40.8, 56.4, 41.3, 7.87, 442.7, 4.1, 62.7, 16.2, 4104.1, 854.3, 1173.9, 333.5, 65.6, 31.6, 46.4, 12.2, 97.2, 54.3, 4950.7, 1990.2, 1.7, 0.5, 11.3, 14.6, 3.1, 5.6, 0.3, 1.1, 0.2, 0.7, 3.1, 5.1, 153.1, 234.5, 0.1, -0.2, 0, 0.2, 1.1, 1.4, -0.5, 0, 6.86, 0.02, 0.09, 1.3, 0, 2.4, 1.2, 405.9, 0.09, 0, 
60, MN304, 14, 29110, -67, 3677.2, 9763.4, 161.8, 45.4, 62.5, 44.6, 6.34, 273.4, 5.6, 63.8, 16.5, 4527.3, 939.5, 1297.4, 386.9, 71.7, 35.6, 51.5, 13.4, 105.5, 95.3, 2101.8, 1374.7, 1.7, 0.5, 13.3, 15.9, 3.5, 6.3, 0.4, 1.2, 0.3, 0.8, 3.4, 9.4, 47.9, 162.5, 0.1, -0.2, 0, 0.2, 1.2, 2.4, -1.5, 0, 6.85, 0.06, 0.18, 0.6, 0, 2.5, 1.4, 232.2, 0.07, 0, 
60, MN400, 15, 1544, -80.9, 7885, 10595.3, 165.9, 43, 72.6, 44.2, 8.3, 481.1, 4.8, 131.6, 28.8, 4850.4, 1030.3, 1353.1, 367.5, 90.3, 42.5, 41.9, 12.2, 109.1, 57.6, 5612.4, 2105.9, 3, 0.7, 11.9, 15.7, 3.3, 5.7, 0.5, 1.5, 0.2, 0.6, 4, 5.2, 172.5, 248.1, 0.1, -0.2, 0, 0.1, 1.4, 1.5, -0.5, 0, 6.53, 0.01, 0.14, 3.8, 0, 2.6, 0.9, 440.9, 0.09, 0, 
60, MN401, 16, 15305, -66.2, 4065, 11060.1, 165.9, 48.3, 63.2, 52.3, 12.04, 332.7, 6.1, 43.5, 13.4, 5157.5, 1050.9, 1114.6, 345.9, 69.9, 36.4, 60.9, 14.7, 109.3, 89.6, 2091.7, 1774.5, 1.4, 0.4, 16, 18.8, 3.3, 6.1, 0.4, 1.2, 0.3, 0.9, 3.6, 9.2, 49.5, 209.5, 0.1, -0.2, 0, 0.2, 1.3, 2.7, -1.5, 0, 6.63, 0.01, 0.16, 0.4, 0, 2.8, 1.5, 286.7, 0.14, 0, 
60, MN402, 17, 27990, -37.5, 8226.7, 5837.4, 94.2, 25.8, 38.2, 28.4, 11.16, 608.6, 3.5, 43.9, 10.7, 2701, 564.6, 810.7, 230, 42.1, 20.9, 27.8, 7.7, 62.6, 44.4, 4978.5, 3141.2, 1.1, 0.3, 7.8, 9.6, 2.2, 3.9, 0.2, 0.7, 0.1, 0.4, 2, 4.5, 194.5, 370.1, 0, -0.1, 0, 0.1, 0.7, 1.4, -0.4, 0.1, 6.64, 0.14, 0.49, 0.7, 0, 1.6, 0.8, 583.7, 0.13, 0, 
60, MN403, 18, 1292, -54, 2693.7, 8514.8, 138.9, 39.4, 52.7, 37, 8.55, 191.3, 4.9, 51.9, 14.9, 3953, 811.2, 1077.1, 331.7, 59.8, 29.8, 47.8, 11.8, 91, 61.7, 1632.7, 908.4, 1.6, 0.5, 11.3, 14.3, 2.9, 5.7, 0.3, 1, 0.2, 0.7, 2.9, 6.1, 28.1, 107.2, 0.1, -0.2, 0, 0.2, 1, 2.3, -1.4, 0, 6.61, 0.04, 0.08, 0, 0, 2.3, 1.2, 155.2, 0.1, 0, 
60, MN404, 19, 108539, -54.6, 3028.8, 8819.7, 143.1, 40.1, 57, 38.8, 6.31, 217.5, 5.1, 64.5, 16.5, 4082.8, 847.2, 1103.1, 328.7, 65.7, 33.1, 46.9, 12.1, 94.3, 74.6, 1795.5, 1064.4, 1.7, 0.5, 11.7, 14.1, 3, 5.4, 0.3, 1.1, 0.2, 0.7, 3.2, 7.3, 36.3, 125.7, 0.1, -0.2, 0, 0.2, 1.1, 2.2, -1.4, 0, 6.61, 0.08, 0.18, 0.7, 0, 2.3, 1.2, 181.2, 0.07, 0, 
60, MN500, 20, 55, -91.1, 5145.1, 16295.8, 221.4, 66.5, 86.9, 77.9, 7.02, 403, 8.3, 32.8, 12.4, 7628.9, 1565, 1406.6, 368.2, 111.7, 52, 75.6, 16.3, 139.4, 114.1, 2728, 2163.6, 1.2, 0.3, 24.5, 23.7, 4.2, 6.2, 0.6, 2, 0.4, 0.9, 5.5, 11.4, 59.6, 255.5, 0.1, -0.2, 0, 0.2, 2, 3.5, -2.1, 0, 6.64, 0.07, 0.15, 0.7, 0, 3.8, 2.1, 342.9, 0.07, 0, 
60, MN504, 21, 14401, -60.5, 3755, 11899, 167.6, 49, 63.7, 53.9, 8.51, 284.1, 6.4, 59.4, 17.1, 5535.6, 1129.7, 1188.8, 363.9, 72.2, 38.4, 55.4, 13.5, 111.7, 88.6, 2146.9, 1407.9, 1.8, 0.5, 17.3, 18.4, 3.5, 6, 0.4, 1.3, 0.3, 0.8, 3.9, 9, 46.2, 166.3, 0.1, -0.2, 0, 0.2, 1.4, 2.8, -1.7, 0, 6.68, 0.09, 0.16, 0.7, 0, 2.8, 1.4, 236.6, 0.1, 0, 
