Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
20, 370, 256, 105, 0, 0, 0, 
20, 372, 746, 35, 35, 95, 3, 
20, 373, 351, 10, 0, 0, 0, 
20, 373, 742, 4, 4, 8, 2, 
20, 374, 302, 44, 44, 128, 3, 
20, 374, 605, 122, 0, 0, 0, 
20, 375, 689, 1, 0, 0, 0, 
20, 376, 729, 63, 0, 0, 0, 
20, 377, 157, 48, 0, 0, 0, 
20, 379, 252, 170, 161, 98, 2, 
20, 383, 882, 5, 0, 0, 0, 
20, 387, 773, 46, 0, 0, 0, 
20, 393, 474, 120, 0, 0, 0, 
20, 395, 799, 53, 53, 383, 4, 
20, 398, 763, 165, 165, 1024, 4, 
20, 400, 188, 145, 0, 0, 0, 
20, 400, 679, 22, 22, 65, 4, 
20, 403, 690, 102, 95, 41, 2, 
20, 413, 914, 1, 0, 0, 0, 
20, 414, 582, 156, 47, 1, 1, 
20, 417, 659, 203, 0, 0, 0, 
20, 418, 658, 12, 0, 0, 0, 
20, 422, 253, 16, 5, 2, 1, 
20, 424, 901, 41, 25, 6, 2, 
20, 427, 513, 230, 0, 0, 0, 
20, 427, 785, 134, 106, 1, 1, 
20, 428, 909, 38, 0, 0, 0, 
20, 430, 579, 62, 0, 0, 0, 
20, 431, 616, 23, 2, 10, 4, 
20, 434, 544, 29, 0, 0, 0, 
20, 439, 550, 16, 15, 8, 3, 
20, 446, 756, 279, 0, 0, 0, 
20, 446, 869, 19, 0, 0, 0, 
20, 450, 775, 76, 76, 1046, 5, 
20, 451, 569, 130, 130, 603, 5, 
20, 451, 663, 6, 0, 0, 0, 
20, 452, 647, 20, 19, 19, 2, 
20, 454, 673, 29, 26, 30, 2, 
20, 458, 550, 2, 1, 3, 4, 
20, 463, 555, 19, 19, 73, 5, 
20, 463, 598, 13, 13, 3, 2, 
20, 463, 898, 85, 0, 0, 0, 
20, 466, 569, 5, 0, 0, 0, 
20, 466, 757, 45, 0, 0, 0, 
20, 467, 595, 28, 0, 0, 0, 
20, 469, 224, 517, 509, 52, 2, 
20, 476, 592, 14, 14, 120, 5, 
20, 478, 537, 200, 0, 0, 0, 
20, 479, 840, 159, 0, 0, 0, 
20, 479, 891, 193, 190, 62, 2, 
20, 483, 87, 56, 0, 0, 0, 
20, 488, 579, 105, 0, 0, 0, 
20, 488, 660, 127, 124, 19, 2, 
20, 490, 578, 51, 0, 0, 0, 
20, 501, 270, 23, 23, 103, 5, 
20, 514, 224, 635, 0, 0, 0, 
20, 525, 570, 64, 61, 16, 2, 
20, 527, 261, 156, 0, 0, 0, 
20, 532, 442, 40, 40, 239, 5, 
20, 534, 191, 260, 237, 4, 2, 
20, 538, 243, 171, 0, 0, 0, 
20, 541, 281, 820, 820, 6153, 5, 
20, 556, 315, 163, 163, 1720, 4.99, 
20, 561, 452, 336, 0, 0, 0, 
20, 562, 169, 248, 0, 0, 0, 
20, 570, 490, 347, 0, 0, 0, 
20, 570, 521, 163, 0, 0, 0, 
20, 587, 105, 308, 0, 0, 0, 
20, 591, 514, 2, 0, 0, 0, 
20, 594, 195, 140, 32, 3, 1, 
20, 600, 420, 676, 676, 3088, 4, 
20, 601, 208, 2, 0, 0, 0, 
20, 607, 503, 3, 0, 0, 0, 
20, 610, 115, 914, 914, 196, 2, 
20, 610, 233, 683, 0, 0, 0, 
20, 611, 484, 9, 0, 0, 0, 
20, 613, 550, 130, 130, 978, 4.99, 
20, 616, 242, 67, 67, 494, 5, 
20, 620, 359, 144, 144, 1027, 5, 
20, 626, 375, 34, 34, 111, 5, 
20, 630, 473, 93, 92, 394, 4, 
20, 637, 344, 443, 0, 0, 0, 
20, 638, 374, 25, 25, 80, 4, 
20, 642, 172, 27, 0, 0, 0, 
20, 643, 267, 158, 0, 0, 0, 
20, 647, 503, 71, 0, 0, 0, 
20, 648, 440, 7, 1, 1, 2, 
20, 650, 230, 416, 0, 0, 0, 
20, 652, 499, 114, 0, 0, 0, 
20, 654, 624, 55, 55, 644, 5, 
20, 655, 175, 13, 0, 0, 0, 
20, 659, 174, 321, 321, 59, 1, 
20, 662, 355, 40, 36, 8, 2, 
20, 668, 414, 50, 0, 0, 0, 
20, 670, 501, 27, 7, 3, 2, 
20, 670, 656, 507, 507, 4286, 5, 
20, 673, 477, 20, 20, 135, 4, 
20, 673, 500, 58, 57, 9, 1, 
20, 677, 102, 47, 41, 42, 2, 
20, 678, 87, 47, 44, 7, 2, 
20, 680, 301, 181, 0, 0, 0, 
20, 685, 89, 74, 0, 0, 0, 
20, 687, 567, 46, 0, 0, 0, 
20, 687, 588, 240, 240, 2672, 5, 
20, 689, 347, 19, 0, 0, 0, 
20, 689, 366, 29, 0, 0, 0, 
20, 690, 458, 163, 163, 585, 4, 
20, 692, 404, 40, 40, 266, 4, 
20, 692, 423, 161, 146, 86, 1, 
20, 692, 426, 77, 0, 0, 0, 
20, 692, 455, 1, 0, 0, 0, 
20, 695, 429, 5, 5, 58, 4.8, 
20, 696, 318, 254, 0, 0, 0, 
20, 698, 306, 234, 0, 0, 0, 
20, 701, 86, 49, 0, 0, 0, 
20, 703, 565, 44, 38, 11, 2, 
20, 707, 442, 118, 118, 1436, 5, 
20, 712, 364, 22, 22, 189, 5, 
20, 713, 423, 48, 47, 92, 3, 
20, 716, 553, 48, 0, 0, 0, 
20, 717, 593, 47, 47, 342, 5, 
20, 718, 596, 37, 0, 0, 0, 
20, 718, 674, 21, 21, 9, 2, 
20, 719, 573, 64, 0, 0, 0, 
20, 722, 441, 68, 68, 423, 5, 
20, 723, 573, 53, 32, 10, 2, 
20, 724, 502, 73, 0, 0, 0, 
20, 724, 652, 66, 66, 485, 5, 
20, 729, 671, 48, 0, 0, 0, 
20, 730, 407, 67, 67, 615, 5, 
20, 732, 172, 19, 19, 144, 5, 
20, 733, 72, 186, 186, 262, 2, 
20, 734, 594, 26, 26, 147, 4, 
20, 735, 563, 173, 173, 1773, 5, 
20, 739, 274, 334, 334, 2621, 5, 
20, 740, 570, 16, 0, 0, 0, 
20, 742, 503, 111, 111, 124, 3, 
20, 747, 372, 24, 0, 0, 0, 
20, 749, 400, 1, 0, 0, 0, 
20, 753, 666, 70, 70, 899, 5, 
20, 757, 645, 73, 0, 0, 0, 
20, 759, 429, 41, 34, 1, 1, 
20, 768, 604, 40, 40, 35, 2, 
20, 774, 463, 14, 11, 4, 3, 
20, 775, 359, 778, 0, 0, 0, 
20, 776, 317, 2, 2, 29, 5, 
20, 778, 331, 108, 0, 0, 0, 
20, 778, 512, 14, 0, 0, 0, 
20, 780, 640, 90, 0, 0, 0, 
20, 781, 609, 130, 127, 204, 2, 
20, 783, 533, 130, 0, 0, 0, 
20, 793, 674, 81, 81, 627, 5, 
20, 796, 537, 45, 0, 0, 0, 
20, 801, 463, 176, 172, 66, 2, 
20, 801, 469, 55, 0, 0, 0, 
20, 806, 669, 18, 18, 225, 5, 
20, 807, 273, 18, 0, 0, 0, 
20, 807, 631, 177, 0, 0, 0, 
20, 819, 499, 140, 0, 0, 0, 
20, 820, 559, 39, 38, 37, 2, 
20, 821, 524, 191, 0, 0, 0, 
20, 824, 510, 155, 0, 0, 0, 
20, 830, 583, 46, 41, 7, 2, 
20, 834, 513, 68, 0, 0, 0, 
20, 838, 567, 8, 8, 30, 4, 
20, 842, 616, 61, 0, 0, 0, 
20, 843, 513, 17, 0, 0, 0, 
20, 845, 586, 212, 0, 0, 0, 
20, 846, 414, 58, 0, 0, 0, 
20, 847, 429, 170, 152, 17, 1, 
20, 847, 440, 82, 0, 0, 0, 
20, 847, 501, 22, 0, 0, 0, 
20, 851, 613, 67, 1, 12, 5, 
20, 854, 575, 85, 0, 0, 0, 
20, 860, 672, 178, 178, 121, 2, 
20, 861, 13, 7, 5, 5, 2, 
20, 862, 187, 95, 95, 360, 4, 
20, 865, 32, 304, 267, 12, 1, 
20, 865, 139, 14, 0, 0, 0, 
20, 868, 41, 148, 145, 64, 2, 
20, 869, 58, 8, 0, 0, 0, 
20, 870, 564, 109, 107, 201, 3, 
20, 872, 444, 17, 16, 70, 3, 
20, 872, 656, 91, 0, 0, 0, 
20, 874, 657, 115, 0, 0, 0, 
20, 877, 605, 82, 82, 537, 4, 
20, 880, 439, 142, 115, 15, 1, 
20, 881, 482, 137, 122, 29, 2, 
20, 883, 29, 91, 10, 2, 1, 
20, 883, 476, 43, 43, 30, 1.98, 
20, 887, 433, 71, 0, 0, 0, 
20, 887, 664, 44, 44, 13, 2, 
20, 889, 95, 64, 0, 0, 0, 
20, 889, 677, 5, 5, 48, 5, 
20, 891, 120, 46, 46, 145, 2.98, 
20, 892, 131, 65, 0, 0, 0, 
20, 892, 507, 74, 0, 0, 0, 
20, 893, 87, 111, 109, 13, 1, 
20, 894, 171, 167, 0, 0, 0, 
20, 894, 196, 240, 0, 0, 0, 
20, 898, 501, 438, 0, 0, 0, 
20, 898, 540, 44, 24, 1, 1, 
20, 899, 14, 23, 23, 219, 5, 
20, 899, 342, 789, 789, 149, 2, 
20, 902, 510, 8, 0, 0, 0, 
20, 904, 642, 115, 115, 1016, 5, 
20, 905, 639, 30, 30, 409, 5, 
20, 908, 653, 28, 28, 56, 3, 
20, 912, 434, 58, 58, 530, 5, 
20, 914, 151, 62, 62, 977, 5, 
20, 914, 631, 38, 38, 426, 5, 
20, 916, 333, 914, 0, 0, 0, 
20, 918, 80, 12, 0, 0, 0, 
20, 918, 264, 1120, 1116, 110, 1, 
20, 920, 66, 51, 51, 376, 5, 
20, 922, 506, 11, 0, 0, 0, 
20, 922, 622, 43, 43, 96, 3, 
20, 922, 642, 44, 30, 1, 1, 
20, 923, 621, 95, 0, 0, 0, 
20, 923, 638, 2, 1, 3, 3, 
20, 928, 69, 151, 139, 38, 2, 
20, 929, 646, 50, 0, 0, 0, 
20, 930, 416, 91, 91, 973, 5, 
20, 931, 145, 41, 0, 0, 0, 
20, 932, 124, 9, 5, 6, 1, 
20, 932, 525, 167, 167, 1620, 5, 
20, 934, 213, 204, 0, 0, 0, 
20, 935, 105, 35, 26, 15, 2, 
20, 936, 419, 41, 41, 13, 1, 
20, 941, 443, 56, 52, 12, 1, 
20, 942, 491, 5, 0, 0, 0, 
20, 943, 114, 232, 232, 21, 1, 
20, 944, 262, 494, 0, 0, 0, 
20, 945, 227, 134, 134, 175, 2, 
20, 950, 200, 76, 0, 0, 0, 
20, 952, 52, 29, 0, 0, 0, 
20, 959, 190, 14, 0, 0, 0, 
20, 959, 668, 5, 0, 0, 0, 
20, 962, 514, 7, 0, 0, 0, 
20, 964, 569, 38, 0, 0, 0, 
20, 971, 619, 11, 0, 0, 0, 
20, 971, 666, 98, 0, 0, 0, 
30, 4, 464, 364, 363, 1452, 4, 
30, 16, 423, 387, 0, 0, 0, 
30, 26, 669, 155, 0, 0, 0, 
30, 28, 579, 90, 0, 0, 0, 
30, 28, 628, 64, 0, 0, 0, 
30, 35, 549, 89, 0, 0, 0, 
30, 57, 420, 529, 529, 2578, 5, 
30, 64, 396, 246, 0, 0, 0, 
30, 68, 521, 1, 1, 4, 4, 
30, 72, 503, 27, 27, 105, 5, 
30, 79, 373, 227, 227, 388, 3, 
30, 80, 493, 172, 166, 76, 2, 
30, 85, 450, 71, 71, 197, 3.99, 
30, 86, 583, 131, 131, 788, 5, 
30, 87, 456, 5, 5, 15, 5, 
30, 87, 580, 92, 0, 0, 0, 
30, 96, 606, 33, 0, 0, 0, 
30, 99, 339, 34, 0, 0, 0, 
30, 99, 660, 388, 379, 474, 2, 
30, 106, 478, 15, 6, 4, 1, 
30, 106, 628, 856, 0, 0, 0, 
30, 107, 449, 2, 2, 2, 1, 
30, 107, 681, 69, 65, 247, 4, 
30, 109, 424, 38, 38, 401, 5, 
30, 113, 438, 72, 72, 629, 5, 
30, 114, 434, 10, 0, 0, 0, 
30, 118, 617, 193, 1, 4, 5, 
30, 119, 586, 10, 10, 26, 3, 
30, 121, 535, 11, 11, 68, 5, 
30, 130, 525, 79, 79, 448, 4.99, 
30, 130, 527, 265, 0, 0, 0, 
30, 131, 387, 156, 156, 138, 2, 
30, 131, 416, 68, 0, 0, 0, 
30, 131, 669, 52, 52, 523, 5, 
30, 132, 607, 9, 6, 4, 2, 
30, 136, 356, 8, 7, 6, 5, 
30, 138, 418, 112, 0, 0, 0, 
30, 138, 543, 9, 0, 0, 0, 
30, 138, 671, 8, 7, 10, 3, 
30, 139, 565, 174, 174, 223, 2, 
30, 139, 675, 24, 19, 2, 1, 
30, 141, 393, 253, 0, 0, 0, 
30, 141, 521, 219, 103, 20, 1, 
30, 142, 538, 51, 51, 374, 5, 
30, 142, 663, 10, 10, 71, 5, 
30, 144, 666, 54, 54, 452, 4.98, 
30, 149, 720, 85, 85, 68, 2, 
30, 149, 781, 39, 0, 0, 0, 
30, 149, 808, 20, 0, 0, 0, 
30, 151, 546, 68, 64, 15, 1.75, 
30, 151, 655, 33, 11, 3, 1, 
30, 153, 274, 67, 0, 0, 0, 
30, 155, 688, 22, 0, 0, 0, 
30, 155, 705, 250, 245, 100, 2, 
30, 157, 546, 59, 0, 0, 0, 
30, 158, 494, 168, 168, 1689, 5, 
30, 163, 213, 31, 30, 21, 2, 
30, 163, 703, 19, 0, 0, 0, 
30, 164, 236, 155, 0, 0, 0, 
30, 165, 638, 93, 0, 0, 0, 
30, 167, 16, 396, 0, 0, 0, 
30, 167, 250, 302, 298, 193, 2, 
30, 170, 351, 19, 19, 81, 4, 
30, 170, 451, 431, 431, 4461, 4.99, 
30, 171, 236, 10, 0, 0, 0, 
30, 175, 244, 237, 227, 132, 2, 
30, 176, 571, 85, 0, 0, 0, 
30, 183, 160, 326, 0, 0, 0, 
30, 184, 407, 52, 52, 365, 5, 
30, 185, 410, 2, 2, 2, 2, 
30, 188, 733, 131, 130, 69, 1.98, 
30, 189, 826, 4, 0, 0, 0, 
30, 190, 225, 47, 46, 306, 5, 
30, 190, 652, 58, 58, 549, 5, 
30, 191, 615, 54, 0, 0, 0, 
30, 192, 649, 73, 0, 0, 0, 
30, 193, 85, 89, 79, 24, 2, 
30, 194, 631, 17, 17, 189, 5, 
30, 200, 353, 222, 222, 149, 2, 
30, 204, 650, 21, 0, 0, 0, 
30, 205, 362, 53, 0, 0, 0, 
30, 205, 813, 145, 145, 922, 4, 
30, 206, 637, 234, 0, 0, 0, 
30, 206, 775, 271, 269, 153, 2, 
30, 208, 426, 4, 0, 0, 0, 
30, 210, 328, 187, 161, 28, 1, 
30, 212, 228, 36, 36, 262, 5, 
30, 213, 220, 616, 0, 0, 0, 
30, 214, 626, 25, 0, 0, 0, 
30, 214, 636, 38, 0, 0, 0, 
30, 215, 24, 773, 748, 416, 2, 
30, 216, 409, 89, 89, 325, 4, 
30, 217, 406, 142, 1, 1, 5, 
30, 218, 456, 27, 27, 2, 1, 
30, 220, 254, 229, 229, 1882, 5, 
30, 221, 385, 1, 0, 0, 0, 
30, 222, 542, 147, 135, 44, 2, 
30, 222, 662, 33, 0, 0, 0, 
30, 223, 638, 18, 0, 0, 0, 
30, 226, 80, 15, 10, 5, 2, 
30, 227, 242, 1, 0, 0, 0, 
30, 228, 72, 15, 15, 73, 4, 
30, 228, 478, 152, 0, 0, 0, 
30, 229, 474, 17, 1, 12, 5, 
30, 231, 102, 474, 474, 3434, 5, 
30, 234, 31, 158, 158, 980, 4.99, 
30, 236, 83, 27, 0, 0, 0, 
30, 243, 518, 26, 0, 0, 0, 
30, 243, 539, 126, 126, 349, 3, 
30, 243, 769, 77, 77, 66, 2, 
30, 246, 833, 36, 35, 44, 2, 
30, 248, 40, 333, 0, 0, 0, 
30, 251, 432, 240, 240, 1151, 4, 
30, 253, 332, 3, 0, 0, 0, 
30, 253, 526, 1, 0, 0, 0, 
30, 255, 850, 67, 50, 13, 2, 
30, 259, 630, 54, 0, 0, 0, 
30, 260, 75, 393, 0, 0, 0, 
30, 266, 800, 79, 79, 597, 5, 
30, 268, 215, 200, 0, 0, 0, 
30, 271, 833, 10, 10, 11, 3, 
30, 274, 180, 117, 117, 1382, 5, 
30, 275, 375, 121, 121, 91, 1.96, 
30, 275, 821, 2, 0, 0, 0, 
30, 277, 793, 51, 51, 88, 2, 
30, 278, 627, 32, 0, 0, 0, 
30, 279, 470, 1, 0, 0, 0, 
30, 280, 406, 37, 0, 0, 0, 
30, 286, 93, 46, 46, 330, 5, 
30, 287, 724, 107, 0, 0, 0, 
30, 288, 668, 60, 59, 453, 5, 
30, 289, 763, 17, 17, 220, 5, 
30, 297, 753, 54, 54, 347, 5, 
30, 297, 799, 1, 0, 0, 0, 
30, 298, 599, 30, 0, 0, 0, 
30, 300, 405, 7, 7, 54, 5, 
30, 303, 689, 20, 0, 0, 0, 
30, 308, 589, 62, 39, 10, 2, 
30, 308, 600, 138, 138, 1188, 5, 
30, 310, 451, 89, 0, 0, 0, 
30, 310, 459, 144, 126, 68, 1.96, 
30, 311, 307, 82, 82, 37, 2, 
30, 314, 828, 95, 95, 242, 3, 
30, 315, 401, 5, 5, 52, 4.8, 
30, 316, 597, 154, 150, 37, 1, 
30, 318, 336, 39, 21, 4, 2, 
30, 319, 144, 1310, 0, 0, 0, 
30, 320, 487, 60, 0, 0, 0, 
30, 322, 208, 118, 0, 0, 0, 
30, 323, 721, 43, 42, 209, 4, 
30, 328, 659, 16, 0, 0, 0, 
30, 335, 772, 5, 5, 6, 1, 
30, 338, 560, 64, 5, 4, 2, 
30, 338, 813, 146, 146, 341, 3, 
30, 341, 356, 2, 0, 0, 0, 
30, 349, 775, 148, 0, 0, 0, 
30, 351, 280, 2, 0, 0, 0, 
30, 352, 364, 124, 123, 153, 2, 
30, 353, 349, 430, 430, 3446, 5, 
30, 355, 316, 31, 0, 0, 0, 
30, 356, 683, 113, 0, 0, 0, 
30, 357, 919, 57, 0, 0, 0, 
30, 359, 908, 2, 2, 8, 2, 
30, 364, 636, 135, 135, 811, 5, 
30, 364, 823, 16, 0, 0, 0, 
30, 364, 826, 99, 0, 0, 0, 
30, 365, 504, 43, 13, 1, 2, 
30, 365, 509, 148, 148, 1122, 5, 
30, 365, 752, 131, 103, 16, 1, 
30, 365, 833, 1, 0, 0, 0, 
30, 366, 346, 49, 0, 0, 0, 
30, 368, 676, 3, 0, 0, 0, 
30, 370, 879, 95, 0, 0, 0, 
30, 371, 820, 29, 1, 1, 1, 
30, 372, 926, 12, 0, 0, 0, 
30, 373, 672, 53, 53, 455, 5, 
30, 373, 763, 11, 0, 0, 0, 
30, 374, 711, 35, 35, 5, 1, 
30, 375, 847, 48, 48, 367, 5, 
30, 378, 554, 9, 7, 6, 2, 
30, 386, 547, 480, 0, 0, 0, 
30, 386, 855, 53, 53, 407, 4, 
30, 389, 868, 54, 0, 0, 0, 
30, 389, 914, 146, 146, 1246, 5, 
30, 395, 299, 22, 0, 0, 0, 
30, 397, 270, 2, 2, 10, 5, 
30, 399, 266, 61, 0, 0, 0, 
30, 399, 602, 90, 90, 334, 3.99, 
30, 400, 268, 119, 0, 0, 0, 
30, 401, 83, 356, 0, 0, 0, 
30, 402, 304, 18, 0, 0, 0, 
30, 402, 638, 93, 93, 38, 2, 
30, 403, 575, 62, 62, 29, 2, 
30, 404, 125, 101, 101, 861, 5, 
30, 404, 290, 134, 134, 739, 5, 
30, 406, 200, 98, 81, 61, 2, 
30, 407, 633, 31, 0, 0, 0, 
30, 409, 887, 18, 17, 21, 2, 
30, 414, 258, 36, 9, 1, 1, 
30, 415, 81, 446, 0, 0, 0, 
30, 416, 633, 5, 0, 0, 0, 
30, 418, 597, 2, 0, 0, 0, 
30, 418, 922, 28, 0, 0, 0, 
30, 420, 475, 14, 0, 0, 0, 
30, 423, 163, 8, 0, 0, 0, 
30, 423, 540, 63, 63, 275, 4, 
30, 424, 575, 266, 265, 46, 2, 
30, 426, 542, 16, 16, 163, 5, 
30, 427, 233, 84, 84, 90, 2, 
30, 428, 665, 13, 0, 0, 0, 
30, 429, 572, 237, 1, 3, 4, 
30, 431, 912, 2, 1, 4, 5, 
30, 440, 877, 34, 0, 0, 0, 
30, 442, 200, 58, 0, 0, 0, 
30, 444, 857, 23, 23, 16, 1, 
30, 446, 169, 690, 684, 253, 2, 
30, 448, 721, 179, 153, 54, 1, 
30, 449, 926, 83, 83, 791, 5, 
30, 450, 530, 153, 150, 26, 2, 
30, 450, 590, 3, 3, 37, 5, 
30, 451, 493, 196, 147, 22, 2, 
30, 453, 581, 71, 71, 243, 4, 
30, 453, 668, 17, 0, 0, 0, 
30, 462, 560, 65, 34, 12, 2, 
30, 462, 657, 155, 0, 0, 0, 
30, 463, 96, 15, 0, 0, 0, 
30, 464, 689, 96, 0, 0, 0, 
30, 470, 567, 12, 0, 0, 0, 
30, 470, 678, 57, 57, 324, 5, 
30, 474, 628, 16, 0, 0, 0, 
30, 475, 923, 27, 13, 1, 2, 
30, 478, 807, 5, 0, 0, 0, 
30, 482, 694, 65, 42, 1, 1, 
30, 486, 460, 532, 0, 0, 0, 
30, 487, 198, 116, 110, 8, 2, 
30, 489, 530, 705, 0, 0, 0, 
30, 490, 206, 155, 155, 567, 4, 
30, 495, 267, 290, 0, 0, 0, 
30, 515, 573, 180, 0, 0, 0, 
30, 519, 99, 620, 0, 0, 0, 
30, 520, 131, 279, 0, 0, 0, 
30, 528, 428, 366, 366, 2171, 5, 
30, 532, 584, 60, 43, 7, 1, 
30, 542, 582, 49, 42, 10, 1, 
30, 543, 293, 23, 0, 0, 0, 
30, 547, 178, 160, 159, 40, 2, 
30, 553, 128, 76, 15, 1, 2, 
30, 562, 471, 131, 128, 29, 2, 
30, 572, 505, 211, 205, 36, 1, 
30, 577, 403, 725, 701, 320, 2, 
30, 579, 70, 268, 102, 1, 1, 
30, 580, 393, 203, 0, 0, 0, 
30, 582, 249, 281, 241, 13, 1, 
30, 587, 575, 83, 2, 6, 5, 
30, 589, 177, 493, 492, 144, 2, 
30, 604, 177, 86, 86, 177, 3, 
30, 606, 614, 54, 54, 404, 5, 
30, 608, 479, 71, 0, 0, 0, 
30, 608, 511, 228, 0, 0, 0, 
30, 619, 634, 13, 0, 0, 0, 
30, 620, 606, 28, 0, 0, 0, 
30, 627, 292, 1, 1, 16, 5, 
30, 632, 630, 13, 0, 0, 0, 
30, 634, 527, 35, 35, 212, 4, 
30, 635, 179, 392, 0, 0, 0, 
30, 637, 496, 151, 0, 0, 0, 
30, 640, 477, 55, 0, 0, 0, 
30, 642, 327, 38, 1, 3, 5, 
30, 663, 638, 82, 0, 0, 0, 
30, 668, 474, 18, 3, 2, 1, 
30, 669, 614, 74, 74, 13, 1, 
30, 673, 542, 70, 4, 8, 4, 
30, 674, 502, 59, 47, 24, 2, 
30, 675, 399, 58, 43, 4, 2, 
30, 677, 400, 78, 77, 306, 5, 
30, 678, 319, 173, 160, 79, 3, 
30, 681, 546, 93, 93, 126, 3, 
30, 685, 472, 94, 94, 276, 5, 
30, 686, 479, 36, 0, 0, 0, 
30, 690, 549, 113, 102, 22, 1, 
30, 691, 546, 35, 0, 0, 0, 
30, 699, 438, 64, 64, 77, 2, 
30, 706, 562, 30, 30, 46, 3, 
30, 707, 113, 191, 191, 626, 3, 
30, 711, 601, 97, 0, 0, 0, 
30, 716, 402, 106, 106, 71, 2, 
30, 718, 535, 81, 80, 60, 2, 
30, 727, 464, 104, 0, 0, 0, 
30, 731, 527, 175, 0, 0, 0, 
30, 735, 667, 95, 95, 570, 5, 
30, 737, 654, 5, 0, 0, 0, 
30, 742, 642, 137, 0, 0, 0, 
30, 744, 586, 33, 0, 0, 0, 
30, 747, 586, 74, 69, 54, 2, 
30, 748, 518, 40, 40, 283, 5, 
30, 749, 641, 101, 0, 0, 0, 
30, 752, 413, 24, 18, 4, 1, 
30, 753, 464, 45, 45, 87, 3, 
30, 755, 360, 66, 66, 328, 5, 
30, 758, 531, 168, 168, 1150, 4.99, 
30, 759, 413, 91, 0, 0, 0, 
30, 759, 671, 77, 0, 0, 0, 
30, 766, 657, 142, 0, 0, 0, 
30, 767, 611, 63, 52, 62, 2, 
30, 782, 608, 241, 0, 0, 0, 
30, 783, 517, 46, 0, 0, 0, 
30, 794, 402, 10, 0, 0, 0, 
30, 795, 11, 97, 96, 46, 2, 
30, 798, 382, 27, 18, 6, 2, 
30, 798, 554, 124, 121, 64, 2, 
30, 801, 7, 98, 84, 14, 2, 
30, 802, 539, 54, 0, 0, 0, 
30, 803, 488, 72, 72, 4, 1, 
30, 804, 347, 108, 91, 17, 1, 
